interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,r_squared,condition_number,interaction_p_value,fdr_q_value
NK Cells|NK Cells|SELPLG|ITGB2,NK Cells,NK Cells,SELPLG,ITGB2,-0.20367380648857314,-0.38871561213223194,-0.018632000844914343,52,0.2812493370155369,12.33200631643905,0.03098118695523703,0.23976473219799427
Non-classical Monocytes|B Cells|ADAM17|ITGB1,Non-classical Monocytes,B Cells,ADAM17,ITGB1,-0.17439479283721676,-0.33288998427017125,-0.015899601404262304,42,0.3937966086240434,11.153167554590173,0.031038427327293793,0.23976473219799427
NK Cells|CD4 T Cells|MIF|TNFRSF14,NK Cells,CD4 T Cells,MIF,TNFRSF14,0.2305549899890184,0.02071490934913578,0.44039507062890104,52,0.10044182568534499,12.33200631643905,0.031283570906620796,0.2402653956135275
CD8 T Cells|pDCs|HLA-DRB1|CD4,CD8 T Cells,pDCs,HLA-DRB1,CD4,0.2956862832453623,0.026522248622635913,0.5648503178680886,41,0.10033395372154097,10.485860719202712,0.03131158424576181,0.2402653956135275
NK Cells|pDCs|HLA-A|LILRB1,NK Cells,pDCs,HLA-A,LILRB1,-0.32484623329738377,-0.6206891682995345,-0.02900329829523307,41,0.1728005839950415,10.485860719202712,0.03138859087587651,0.2402653956135275
Non-classical Monocytes|Non-classical Monocytes|GNAI2|C5AR1,Non-classical Monocytes,Non-classical Monocytes,GNAI2,C5AR1,-0.2230182318134462,-0.4268777973769094,-0.019158666249983025,52,0.22619034297712481,12.33200631643905,0.03201999966940059,0.2435558594403028
Classical Monocytes|NK Cells|ADAM17|ITGB1,Classical Monocytes,NK Cells,ADAM17,ITGB1,0.20542421575238437,0.017599714632540592,0.3932487168722282,52,0.07679390386111806,12.33200631643905,0.032063471886283515,0.2435558594403028
Non-classical Monocytes|CD8 T Cells|LGALS1|CD69,Non-classical Monocytes,CD8 T Cells,LGALS1,CD69,0.01767164541909333,0.0015098600691009177,0.03383343076908574,52,0.39159247183172874,12.33200631643905,0.03210772018749835,0.2435558594403028
Classical Monocytes|NK Cells|HLA-B|CD8A,Classical Monocytes,NK Cells,HLA-B,CD8A,-0.16971316546299933,-0.32513612561453686,-0.014290205311461773,40,0.5045793812307813,10.501930254986126,0.03234096030591727,0.2445906159663085
Non-classical Monocytes|Classical Monocytes|HLA-DRA|CD4,Non-classical Monocytes,Classical Monocytes,HLA-DRA,CD4,-0.09164903172620337,-0.17573179247269544,-0.007566270979711312,52,0.20995186923637843,12.33200631643905,0.03265225679731702,0.2457083731562688
