interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,interaction_p_value,fdr_q_value,n_cHD,mean_cHD,n_cSLE,mean_cSLE,n_aHD,mean_aHD,n_aSLE,mean_aSLE
NK Cells|NK Cells|SPON2|ITGAM,NK Cells,NK Cells,SPON2,ITGAM,0.018636815014317798,-0.2907873834668232,0.3280610134954588,51,0.9060281440449321,0.9737340515482898,10,0.4629390572159643,30,0.4153578306765107,5,0.43737909294271204,6,0.3711610513889407
B Cells|Classical Monocytes|HLA-DMA|CD4,B Cells,Classical Monocytes,HLA-DMA,CD4,0.009281770727166405,-0.14674237709704446,0.16530591855137727,52,0.9071794721816944,0.9739475750724153,10,0.364759414768978,30,0.29826277298881987,5,0.3137738443713144,7,0.23799543186398986
Classical Monocytes|NK Cells|VCAN|ITGB1,Classical Monocytes,NK Cells,VCAN,ITGB1,0.006206762048908021,-0.0998005680913911,0.11221409218920714,52,0.9086381299481762,0.9739475750724153,10,0.6705529994277284,30,0.6979886046523779,5,0.775251008350852,7,0.7964798515265935
CD8 T Cells|NK Cells|CALM1|PTPRA,CD8 T Cells,NK Cells,CALM1,PTPRA,-0.012649779692375906,-0.22634888189374322,0.2010493225089914,52,0.9076376450917826,0.9739475750724153,10,0.35241096983408327,30,0.34980077196862447,5,0.34912921197726016,7,0.35916879380417727
Classical Monocytes|Non-classical Monocytes|GRN|TNFRSF1A,Classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1A,0.013796541458562461,-0.21701025964040985,0.24460334255753477,52,0.9067353254449317,0.9739475750724153,10,0.3606757309616654,30,0.4201638052239681,5,0.3943818599805981,7,0.4400733927843384
NK Cells|pDCs|LRPAP1|SORL1,NK Cells,pDCs,LRPAP1,SORL1,-0.01083190384875106,-0.1959378726773387,0.17427406497983655,37,0.9086893936832395,0.9739475750724153,8,0.15422506912615802,18,0.09460470888287939,5,0.07547358082417058,6,0.02668512442964301
B Cells|pDCs|VIM|CD44,B Cells,pDCs,VIM,CD44,0.015154258948968435,-0.2435324490885568,0.2738409669864937,42,0.9085896532355325,0.9739475750724153,9,0.16425056099771784,21,0.31999798091035475,5,0.16841333645118378,7,0.30900649741485225
NK Cells|CD8 T Cells|HMGB1|CXCR4,NK Cells,CD8 T Cells,HMGB1,CXCR4,-0.0015170744154688887,-0.02761889905032784,0.024584750219390064,52,0.9093045107053042,0.9741668640648699,10,0.9532370693711079,30,0.9476284264717667,5,0.9853387353279688,7,0.9812471668440965
Non-classical Monocytes|Classical Monocytes|VCAN|ITGB1,Non-classical Monocytes,Classical Monocytes,VCAN,ITGB1,0.019497689706336363,-0.318770316332354,0.3577656957450267,51,0.9100528559581547,0.9745286223775727,9,0.2570370459752065,30,0.3076634136342904,5,0.2810398668466923,7,0.31216854479943984
NK Cells|pDCs|MIF|TNFRSF14,NK Cells,pDCs,MIF,TNFRSF14,0.01628706419622733,-0.2730093001857379,0.30558342857819254,42,0.9121367245053514,0.9763195522107347,9,0.37224759085608494,21,0.32059565908690557,5,0.2667710193695078,7,0.19883202340410108
