interaction_id,source_primary,target_primary,ligand_complex_primary,receptor_complex_primary,interaction_coef_primary,interaction_ci95_low_primary,interaction_ci95_high_primary,n_observations_primary,interaction_p_value_primary,fdr_q_value_primary,n_cHD_primary,mean_cHD_primary,n_cSLE_primary,mean_cSLE_primary,n_aHD_primary,mean_aHD_primary,n_aSLE_primary,mean_aSLE_primary,source_female,target_female,ligand_complex_female,receptor_complex_female,interaction_coef_female,interaction_ci95_low_female,interaction_ci95_high_female,n_observations_female,interaction_p_value_female,fdr_q_value_female,n_cHD_female,mean_cHD_female,n_cSLE_female,mean_cSLE_female,n_aHD_female,mean_aHD_female,n_aSLE_female,mean_aSLE_female
CD8 T Cells|NK Cells|CD48|CD244,CD8 T Cells,NK Cells,CD48,CD244,0.3685104597405967,0.16446628500959531,0.5725546344715982,53,0.00040049238952197605,0.012848228820610421,11,0.24376150424945955,32,0.4186182889344334,5,0.5564496890144579,5,0.36279601395883504,CD8 T Cells,NK Cells,CD48,CD244,0.36074452261827117,0.154481744557071,0.5670073006794714,49,0.0006082901679753259,0.01874037338607215,10,0.25478634316635834,29,0.42187719072900665,5,0.5564496890144579,5,0.36279601395883504
B Cells|Classical Monocytes|ICAM3|ITGAL,B Cells,Classical Monocytes,ICAM3,ITGAL,-0.2878357159519786,-0.4488961421180502,-0.126775289785907,53,0.0004605541119914096,0.014070737813473361,10,0.31600928680345425,31,0.11288447243400611,5,0.18576160615803478,7,0.27047250774056525,B Cells,Classical Monocytes,ICAM3,ITGAL,-0.27862325990787423,-0.44826024381304247,-0.108986276002706,49,0.001285588984673487,0.027988097803946645,9,0.3114507081689125,28,0.11753834984356873,5,0.18576160615803478,7,0.27047250774056525
pDCs|CD4 T Cells|HLA-DRA|CD4,pDCs,CD4 T Cells,HLA-DRA,CD4,-0.2476178109320455,-0.38612611363321836,-0.10910950823087259,43,0.0004584633207219046,0.014070737813473361,10,0.7276098281099391,21,0.5543264993026017,5,0.5378041838566399,7,0.6121386659813479,pDCs,CD4 T Cells,HLA-DRA,CD4,-0.23818713903432553,-0.3788855912792755,-0.09748868678937556,41,0.0009066275527941306,0.023744369157242103,9,0.7201128767880528,20,0.5562602198784353,5,0.5378041838566399,7,0.6121386659813479
CD4 T Cells|NK Cells|CD40LG|CD53,CD4 T Cells,NK Cells,CD40LG,CD53,0.30565599986259784,0.134688377545811,0.4766236221793847,56,0.0004582830513108366,0.014070737813473361,11,0.16518787174447205,33,0.3726200040991563,5,0.4427641932819877,7,0.34454032577407406,CD4 T Cells,NK Cells,CD40LG,CD53,0.30027898981792484,0.12763684357378774,0.47292113606206193,52,0.0006520296268186243,0.019340828805507443,10,0.16770347963960963,30,0.36975860194962085,5,0.4427641932819877,7,0.34454032577407406
Non-classical Monocytes|NK Cells|BAG6|NCR3,Non-classical Monocytes,NK Cells,BAG6,NCR3,-0.20211346970140454,-0.3152401247020909,-0.08898681470071818,55,0.00046230730810906573,0.014070737813473361,11,0.41100998725749255,33,0.23896367335717839,5,0.0038646498590787946,6,0.03393180566016918,Non-classical Monocytes,NK Cells,BAG6,NCR3,-0.18796754077343203,-0.30856702508073275,-0.06736805646613131,51,0.0022519629620662645,0.04205531336756127,10,0.41316678026758186,30,0.2552663952952402,5,0.0038646498590787946,6,0.03393180566016918
CD4 T Cells|Classical Monocytes|PKM|CD44,CD4 T Cells,Classical Monocytes,PKM,CD44,-0.19572883978436473,-0.30554425682336933,-0.08591342274536014,56,0.0004770368366802067,0.014335258864288745,11,0.6673851870259969,33,0.4684951839125015,5,0.6369150003797214,7,0.6337538370505907,CD4 T Cells,Classical Monocytes,PKM,CD44,-0.18795770367463172,-0.3020017916072898,-0.07391361574197367,52,0.0012368423765010896,0.02755422791964506,10,0.6584618792390656,30,0.4673430122353032,5,0.6369150003797214,7,0.6337538370505907
CD4 T Cells|Non-classical Monocytes|HLA-C|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.23987986606842537,-0.37506421165233716,-0.10469552048451358,56,0.000505382648963857,0.014812079119014773,11,0.7629823775184478,33,0.6351726416678413,5,0.585525052541556,7,0.6975951827593748,CD4 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.23706876808078314,-0.3774234457526881,-0.09671409040887818,52,0.0009312450464673687,0.024020048861598545,10,0.7624911429895846,30,0.6374925051266204,5,0.585525052541556,7,0.6975951827593748
B Cells|pDCs|HLA-C|LILRB1,B Cells,pDCs,HLA-C,LILRB1,-0.4311176142051822,-0.6739395151414169,-0.18829571326894745,43,0.0005017624146534346,0.014812079119014773,10,0.6413930053927732,21,0.5425159471101774,5,0.29774161634223334,7,0.6299821722648197,B Cells,pDCs,HLA-C,LILRB1,-0.43304849774099546,-0.6826109651730964,-0.18348603030889457,41,0.0006714228096490017,0.0196702015715689,9,0.6602011585193677,20,0.5593932167009585,5,0.29774161634223334,7,0.6299821722648197
CD8 T Cells|Non-classical Monocytes|PKM|CD44,CD8 T Cells,Non-classical Monocytes,PKM,CD44,-0.27988541740273276,-0.4378657905567773,-0.12190504424868823,56,0.0005158966014802708,0.014935835755050768,11,0.4996569969644968,33,0.3050796930651748,5,0.3651791170220964,7,0.4504872305255071,CD8 T Cells,Non-classical Monocytes,PKM,CD44,-0.2554815898850469,-0.4128914935479951,-0.09807168622209866,52,0.0014672318470674885,0.030811868788417258,10,0.48915948937638676,30,0.31898601299475055,5,0.3651791170220964,7,0.4504872305255071
Non-classical Monocytes|NK Cells|GNAI2|S1PR4,Non-classical Monocytes,NK Cells,GNAI2,S1PR4,0.3208617316906001,0.13945680486893428,0.5022666585122659,54,0.000526879022747909,0.01507000963859682,11,0.286046399404896,31,0.34642667211528155,5,0.5244855261627033,7,0.2640040671824887,Non-classical Monocytes,NK Cells,GNAI2,S1PR4,0.31916002728719384,0.1286387101192644,0.5096813444551233,50,0.0010259269623730792,0.02484208858889099,10,0.2855588241114302,28,0.34423739241840945,5,0.5244855261627033,7,0.2640040671824887
