cohort,sample,review_group,label,cells,n_genes_by_counts_median,total_counts_median,pct_counts_mt_median,doublet_score_median,ribosomal_percent_retained_genes_median,reference_probability_median,nonT_multimarker_flag_fraction,CD8_both_detected_fraction,same_restoration_gate_fraction,p08_fraction
child,GSM4029924_JB18071,other,B Cells,1055,1089.0,3382.0,2.6707899915659263,0.0264855687606112,41.866745,0.9163305401746388,0.9914691943127962,0.0018957345971563982,0.0,0.7127962085308057
child,GSM4029924_JB18071,other,Classical Monocytes,476,1082.0,2916.0,4.0819840850479885,0.0185294117647058,21.616524,0.9697621146465538,1.0,0.0021008403361344537,0.0,0.8718487394957983
child,GSM4029924_JB18071,other,IFN-stimulated T Cells,44,1091.0,3600.5,1.8701375957295148,0.0468355124526519,44.490055,0.8752665702577798,0.4090909090909091,0.045454545454545456,0.7272727272727273,0.5454545454545454
child,GSM4029924_JB18071,other,NK Cells,475,1190.0,2765.0,2.592912705272256,0.0214418893722809,20.79716,0.9853846877626676,0.52,0.014736842105263158,0.002105263157894737,0.7073684210526315
child,GSM4029924_JB18071,other,Non-classical Monocytes,240,1717.0,5548.0,3.106269638237638,0.027899869887916498,20.725876,0.9859214472142146,1.0,0.008333333333333333,0.0,0.8458333333333333
child,GSM4029924_JB18071,other,Plasma Cells,42,2412.5,10153.5,3.137089318126611,0.1009946442234123,26.617797000000003,0.755876803753157,0.9523809523809523,0.07142857142857142,0.0,0.42857142857142855
child,GSM4029924_JB18071,other,Platelets,11,1369.0,3987.0,3.615225354355789,0.0386582123133565,23.389261,0.744092563945085,1.0,0.09090909090909091,0.0,0.45454545454545453
child,GSM4029924_JB18071,other,RBCs,3,286.0,4347.0,0.108695652173913,0.088326983027364,8.823529,0.1724607065899844,0.6666666666666666,0.0,0.0,0.0
child,GSM4029924_JB18071,other,cDCs,14,2491.5,9411.0,2.9045020680498466,0.0713278881462994,24.910089499999998,0.44369763051597866,1.0,0.0,0.0,0.42857142857142855
child,GSM4029924_JB18071,other,pDCs,5,2072.0,6119.0,2.564102564102564,0.1841289522628642,44.390877,0.0537122327785584,1.0,0.0,0.0,0.4
child,GSM4029924_JB18071,restored,CD4 T Cells,743,1002.0,3243.0,1.7267043763024708,0.0444198895027624,46.861404,0.9782881595363558,0.5262449528936743,0.012113055181695828,1.0,0.8936742934051144
child,GSM4029924_JB18071,restored,CD8 T Cells,361,1178.0,4143.0,2.2245762711864407,0.053071253071253,47.412704,0.9365373850655114,0.5761772853185596,0.5706371191135734,1.0,0.7811634349030471
child,GSM4029925_JB18072,excluded_unrestored,Ribosomal/Low-quality,594,689.5,2127.0,2.9396013878933998,0.0453471894189891,43.54988,0.8643957061893237,0.7878787878787878,0.08249158249158249,0.0,0.5808080808080808
child,GSM4029925_JB18072,original_T,CD4 T Cells,574,888.5,2903.0,2.50591549252814,0.04980475978400455,41.67798,0.77757411745763,0.8623693379790941,0.010452961672473868,0.5087108013937283,0.4564459930313589
child,GSM4029925_JB18072,original_T,CD8 T Cells,436,854.0,2285.5,3.2161850813301602,0.028767344927593648,31.741445,0.5217618391659433,0.8440366972477065,0.3119266055045872,0.3119266055045872,0.23853211009174313
child,GSM4029925_JB18072,other,B Cells,614,843.0,2897.0,3.038106909430439,0.0235013623978201,46.446875,0.8356720079803004,0.9804560260586319,0.0,0.0,0.5521172638436482
child,GSM4029925_JB18072,other,Classical Monocytes,1293,1054.0,2983.0,4.017172646427476,0.0421195652173912,23.702755,0.9831194418453846,1.0,0.0007733952049497294,0.0,0.9079659706109822
child,GSM4029925_JB18072,other,IFN-stimulated T Cells,24,853.5,3101.0,2.0425013645260313,0.0453471894189891,43.7846485,0.8995131684034277,0.875,0.08333333333333333,0.6666666666666666,0.6666666666666666
child,GSM4029925_JB18072,other,NK Cells,158,957.0,2421.0,3.0834321995985245,0.024390243902439,26.2705305,0.6626054199085837,0.8164556962025317,0.05063291139240506,0.05063291139240506,0.3987341772151899
child,GSM4029925_JB18072,other,Non-classical Monocytes,393,1366.0,4412.0,3.465982028241335,0.0421195652173912,24.291498,0.970972536070378,1.0,0.0,0.0,0.8804071246819338
child,GSM4029925_JB18072,other,Plasma Cells,19,1814.0,7966.0,3.269818866149141,0.1097718467498923,19.904621,0.9721051201504792,1.0,0.05263157894736842,0.0,0.6842105263157895
child,GSM4029925_JB18072,other,Platelets,8,2041.0,6788.5,3.349443698397401,0.20565740318674564,26.540495,0.7835465546887259,1.0,0.25,0.0,0.5
child,GSM4029925_JB18072,other,RBCs,2,483.5,984.5,9.03358220514886,0.0377745645277826,12.468584,0.21068777276330294,1.0,0.0,0.0,0.0
child,GSM4029925_JB18072,other,cDCs,72,2023.5,8273.0,3.492573026794534,0.0741390630447259,30.8224405,0.6582639213633081,1.0,0.0,0.0,0.3333333333333333
child,GSM4029925_JB18072,other,pDCs,12,1695.5,6073.5,2.841604212350954,0.15412034108834305,34.482087,0.9136379378615206,1.0,0.0,0.0,0.6666666666666666
child,GSM4029925_JB18072,restored,CD4 T Cells,366,792.0,2689.0,2.024036813216304,0.0507447614238828,47.630911499999996,0.9484022705901187,0.8142076502732241,0.00819672131147541,1.0,0.8005464480874317
child,GSM4029925_JB18072,restored,CD8 T Cells,261,906.0,3329.0,2.432731293770733,0.037747920665387,49.732334,0.9515386112872364,0.8697318007662835,0.4674329501915709,1.0,0.8505747126436781
child,GSM4029926_JB18073,excluded_unrestored,Ribosomal/Low-quality,450,901.5,2925.5,1.4550747651184333,0.0614818707304256,45.898108,0.8083382701818492,0.4888888888888889,0.15555555555555556,0.0,0.5066666666666667
child,GSM4029926_JB18073,original_T,CD4 T Cells,636,1195.0,3768.0,1.3107190329849656,0.0551605785731797,38.837537499999996,0.7858184555775626,0.6289308176100629,0.03773584905660377,0.6477987421383647,0.47955974842767296
child,GSM4029926_JB18073,original_T,CD8 T Cells,308,1130.0,2962.0,1.7257913195690637,0.0248523123749651,27.0082685,0.5940945121633098,0.5487012987012987,0.3246753246753247,0.37662337662337664,0.30194805194805197
child,GSM4029926_JB18073,other,B Cells,842,969.0,2971.5,1.9518372252747254,0.0236071765816808,40.1012325,0.8231542609922731,0.9857482185273159,0.004750593824228029,0.0,0.5320665083135392
child,GSM4029926_JB18073,other,Classical Monocytes,784,1243.0,3617.0,2.8352667234836506,0.0265960452093729,22.3925375,0.9733583983087022,1.0,0.0,0.0,0.8584183673469388
child,GSM4029926_JB18073,other,IFN-stimulated T Cells,65,1012.0,3376.0,1.315468940316687,0.0532374100719424,45.192776,0.7962629480203909,0.5846153846153846,0.13846153846153847,0.7076923076923077,0.49230769230769234
child,GSM4029926_JB18073,other,NK Cells,241,1200.0,2780.0,2.0362828582006665,0.02203182374541,20.807127,0.9983831346959486,0.5269709543568465,0.004149377593360996,0.0,0.7966804979253111
child,GSM4029926_JB18073,other,Non-classical Monocytes,435,1740.0,5775.0,2.211690363349131,0.0279708425156806,22.199839,0.9922464957856716,1.0,0.0,0.0,0.8735632183908046
child,GSM4029926_JB18073,other,Plasma Cells,46,3014.5,14047.5,2.765782782780043,0.1261620185922974,27.9347545,0.5845018568553595,1.0,0.021739130434782608,0.0,0.391304347826087
child,GSM4029926_JB18073,other,Platelets,13,1483.0,4218.0,2.166910688140556,0.0592763664357198,21.462044,0.5978701412110388,1.0,0.07692307692307693,0.07692307692307693,0.38461538461538464
child,GSM4029926_JB18073,other,RBCs,4,237.0,4365.0,0.0226795861748282,0.2250864838151716,6.0823444,0.10138402052748735,0.5,0.0,0.0,0.0
child,GSM4029926_JB18073,other,cDCs,30,2623.0,10247.0,2.6514157496484114,0.0911602209944751,27.54018,0.7020197746800885,1.0,0.0,0.0,0.36666666666666664
child,GSM4029926_JB18073,other,pDCs,13,2008.0,6714.0,1.5117719950433706,0.095187165775401,30.075188,0.9867129433736552,1.0,0.0,0.0,0.9230769230769231
child,GSM4029926_JB18073,restored,CD4 T Cells,882,954.5,3177.0,1.1930946400610323,0.06750261957738105,47.7444885,0.9694007952596015,0.5430839002267573,0.02040816326530612,1.0,0.8696145124716553
child,GSM4029926_JB18073,restored,CD8 T Cells,789,1075.0,3912.0,1.5442404006677797,0.0571715145436308,49.02364,0.9556654329907528,0.6514575411913816,0.5640050697084917,1.0,0.8643852978453739
child,GSM4029927_JB18074,excluded_unrestored,Ribosomal/Low-quality,488,1047.5,3057.5,1.4880243901358918,0.0533957845433255,40.769754500000005,0.7128548545667844,0.8954918032786885,0.13319672131147542,0.0,0.45901639344262296
child,GSM4029927_JB18074,original_T,CD4 T Cells,656,1383.5,3987.0,1.697384000773999,0.0636959370904325,30.97288,0.6937118532875601,0.961890243902439,0.09603658536585366,0.5685975609756098,0.39939024390243905
child,GSM4029927_JB18074,original_T,CD8 T Cells,639,1282.0,3194.0,1.4868883482022168,0.0226039783001808,23.399834,0.5728706955397298,0.9092331768388107,0.5289514866979655,0.4945226917057903,0.3208137715179969
child,GSM4029927_JB18074,other,B Cells,697,1100.0,3105.0,1.8604651162790695,0.0183792815371762,34.59062,0.7990599493055703,0.9985652797704447,0.0028694404591104736,0.0014347202295552368,0.49784791965566716
child,GSM4029927_JB18074,other,Classical Monocytes,1086,1350.0,3968.5,3.005271469447492,0.0275862068965517,19.107785999999997,0.9669492345990038,1.0,0.0055248618784530384,0.0,0.8388581952117864
child,GSM4029927_JB18074,other,IFN-stimulated T Cells,53,1163.0,3545.0,1.4078498293515358,0.0436046511627907,39.205345,0.8759535369724746,0.9433962264150944,0.05660377358490566,0.6226415094339622,0.6037735849056604
child,GSM4029927_JB18074,other,NK Cells,289,1424.0,3394.0,1.9620456738501129,0.0141961887709425,18.41716,0.99220380431753,0.9134948096885813,0.020761245674740483,0.01384083044982699,0.8200692041522492
child,GSM4029927_JB18074,other,Non-classical Monocytes,298,1526.5,4786.5,2.0946289932544224,0.0285047507917986,16.9201785,0.9697070903013608,1.0,0.006711409395973154,0.0,0.8087248322147651
child,GSM4029927_JB18074,other,Plasma Cells,171,2650.0,11503.0,2.707217609197661,0.0711462450592885,23.661808,0.6222595279195826,1.0,0.05263157894736842,0.005847953216374269,0.38596491228070173
child,GSM4029927_JB18074,other,Platelets,26,2430.5,9008.0,3.5798014608504687,0.1048016893132574,21.7665885,0.1590333180781783,1.0,0.19230769230769232,0.0,0.15384615384615385
child,GSM4029927_JB18074,other,RBCs,52,306.5,4659.5,0.10275215506603835,0.0408407942055099,6.6526375,0.1144368808758862,0.8846153846153846,0.0,0.019230769230769232,0.019230769230769232
child,GSM4029927_JB18074,other,cDCs,41,2557.0,9986.0,2.657226921662376,0.0939759036144578,22.931911,0.626821455712199,1.0,0.04878048780487805,0.0,0.3170731707317073
child,GSM4029927_JB18074,other,pDCs,18,1905.5,5863.0,2.3843312742741247,0.09821821254905774,31.199745,0.9015387657958738,0.9444444444444444,0.0,0.0,0.6666666666666666
child,GSM4029927_JB18074,restored,CD4 T Cells,987,1061.0,3255.0,1.4370245139475908,0.0515936711763357,42.304592,0.9542089950282172,0.8986828774062816,0.0060790273556231,1.0,0.8226950354609929
child,GSM4029927_JB18074,restored,CD8 T Cells,338,1163.0,3650.0,1.7824777956212787,0.0408163265306122,41.96343,0.9174517439192378,0.908284023668639,0.6242603550295858,1.0,0.7248520710059172
child,GSM4029928_JB18075,excluded_unrestored,Ribosomal/Low-quality,544,744.0,2342.5,2.937477599556164,0.0358974358974358,43.90343,0.7543210520206014,0.7959558823529411,0.1213235294117647,0.0,0.46139705882352944
child,GSM4029928_JB18075,original_T,CD4 T Cells,333,919.0,2816.0,2.4060707014621507,0.048582995951417,39.691517,0.6860290381838031,0.8378378378378378,0.024024024024024024,0.45345345345345345,0.3933933933933934
child,GSM4029928_JB18075,original_T,CD8 T Cells,560,928.5,2534.5,3.065221196184466,0.0297955209347614,32.2105435,0.623658059174155,0.8321428571428572,0.4107142857142857,0.41785714285714287,0.31785714285714284
child,GSM4029928_JB18075,other,B Cells,159,874.0,2812.0,2.7824019024970275,0.0116214720531267,44.477085,0.7458311012421704,0.9748427672955975,0.006289308176100629,0.0,0.44025157232704404
child,GSM4029928_JB18075,other,Classical Monocytes,1579,1022.0,2777.0,3.4549564094284797,0.0568561872909699,22.476028,0.980254497356794,1.0,0.0006333122229259025,0.0,0.8980367321089296
child,GSM4029928_JB18075,other,IFN-stimulated T Cells,14,892.0,2727.5,1.583834450674059,0.03663390207939825,38.0811275,0.8164265974665545,0.8571428571428571,0.07142857142857142,0.5714285714285714,0.5
child,GSM4029928_JB18075,other,NK Cells,230,1032.0,2520.5,3.2096208264053123,0.0345839446656885,23.812853,0.9915721863424081,0.8391304347826087,0.021739130434782608,0.008695652173913044,0.7347826086956522
child,GSM4029928_JB18075,other,Non-classical Monocytes,548,1439.0,4528.0,2.7695147921917345,0.0467474647538956,23.0432215,0.9775163880785507,1.0,0.0036496350364963502,0.0,0.8540145985401459
child,GSM4029928_JB18075,other,Plasma Cells,5,3106.0,14440.0,3.1731317741015403,0.1403980634749865,28.452093,0.7375023953420363,1.0,0.2,0.0,0.4
child,GSM4029928_JB18075,other,Platelets,12,791.5,2483.0,3.964143739081222,0.0450305371106756,19.989127,0.8450511756024932,1.0,0.0,0.0,0.5
child,GSM4029928_JB18075,other,RBCs,212,276.0,4601.0,0.1496504005418931,0.0037606837606837,5.9557223,0.16701879566303202,0.9245283018867925,0.0,0.0047169811320754715,0.014150943396226415
child,GSM4029928_JB18075,other,cDCs,59,1987.0,7759.0,3.33176912247771,0.0762453405625211,27.894268,0.5925917838829341,1.0,0.01694915254237288,0.0,0.1694915254237288
child,GSM4029928_JB18075,other,pDCs,13,1699.0,5864.0,2.184065934065934,0.1249387555120039,36.560818,0.9483138296516896,1.0,0.0,0.0,0.6923076923076923
child,GSM4029928_JB18075,restored,CD4 T Cells,225,864.0,3072.0,2.015250544662309,0.0345839446656885,49.335495,0.9443636080715871,0.8488888888888889,0.0044444444444444444,1.0,0.8222222222222222
child,GSM4029928_JB18075,restored,CD8 T Cells,179,963.0,3330.0,2.5217391304347827,0.0372630202658531,47.64595,0.9059334539398076,0.888268156424581,0.5027932960893855,1.0,0.6871508379888268
child,GSM4029929_JB18076,excluded_unrestored,Ribosomal/Low-quality,780,818.5,2756.5,2.810578776965332,0.0662251655629139,47.655393000000004,0.921059700610424,0.24487179487179486,0.15256410256410258,0.0,0.6282051282051282
child,GSM4029929_JB18076,original_T,CD4 T Cells,607,964.0,3219.0,2.5852878464818763,0.0838206627680311,43.40734,0.7438321523781037,0.3393739703459638,0.008237232289950576,0.57166392092257,0.42833607907743
child,GSM4029929_JB18076,original_T,CD8 T Cells,1374,872.0,2501.5,3.2119646517582137,0.0614818707304256,36.28281,0.6559764428434944,0.2205240174672489,0.388646288209607,0.44395924308588064,0.37700145560407566
child,GSM4029929_JB18076,other,B Cells,150,833.0,2648.0,3.6295225983358126,0.0177915842982208,43.584295,0.8690547222970539,0.9,0.0,0.0,0.5933333333333334
child,GSM4029929_JB18076,other,Classical Monocytes,389,1053.0,2997.0,4.8296898830706665,0.0130601792573623,25.819544,0.9675526069053986,1.0,0.002570694087403599,0.002570694087403599,0.8663239074550129
child,GSM4029929_JB18076,other,IFN-stimulated T Cells,14,990.0,3672.5,2.3053951698019493,0.05616604655840525,49.6773615,0.9922270280974103,0.21428571428571427,0.21428571428571427,0.8571428571428571,0.7857142857142857
child,GSM4029929_JB18076,other,NK Cells,298,912.0,2218.0,3.3310533515731873,0.0244291872904358,25.726615000000002,0.9817289368528865,0.24161073825503357,0.010067114093959731,0.013422818791946308,0.7114093959731543
child,GSM4029929_JB18076,other,Non-classical Monocytes,114,1439.5,4698.0,3.745065132520141,0.03145307741737205,27.2595625,0.9430112401421653,1.0,0.0,0.0,0.6929824561403509
child,GSM4029929_JB18076,other,Plasma Cells,15,2338.0,10691.0,4.758364312267658,0.0994841562269712,26.858189,0.8846227101380594,1.0,0.13333333333333333,0.0,0.5333333333333333
child,GSM4029929_JB18076,other,Platelets,33,1148.0,3183.0,4.521590056787742,0.0571715145436308,22.042664,0.8109167534499674,1.0,0.12121212121212122,0.06060606060606061,0.5151515151515151
child,GSM4029929_JB18076,other,RBCs,4,389.5,5081.5,0.17940810959869313,0.0507953497737412,8.771514,0.17013579070158405,0.0,0.0,0.0,0.25
child,GSM4029929_JB18076,other,cDCs,32,2247.5,9835.0,3.5734190555164527,0.095187165775401,33.229126,0.629062602780216,1.0,0.0,0.0,0.28125
child,GSM4029929_JB18076,other,pDCs,20,1801.0,6234.5,2.4267710967301195,0.101781727370062,34.7079525,0.8528558839470963,0.65,0.0,0.0,0.6
child,GSM4029929_JB18076,restored,CD4 T Cells,643,870.0,3206.0,2.33849751534639,0.0714700755374782,49.909473,0.9742498463534957,0.27060653188180406,0.012441679626749611,1.0,0.8506998444790047
child,GSM4029929_JB18076,restored,CD8 T Cells,1074,969.5,3626.0,2.8474983079381873,0.0687800735918482,49.672266,0.975173006412049,0.2839851024208566,0.4851024208566108,1.0,0.8901303538175046
child,GSM4029930_JB18077,excluded_unrestored,Ribosomal/Low-quality,1215,975.0,3261.0,2.351819481964087,0.0695316272332206,48.00892,0.935594475995452,0.10041152263374485,0.1580246913580247,0.0,0.6823045267489712
child,GSM4029930_JB18077,original_T,CD4 T Cells,938,1161.0,3952.5,2.2478780429141842,0.0718341150333251,45.750271,0.7426603534516596,0.1257995735607676,0.013859275053304905,0.5970149253731343,0.4349680170575693
child,GSM4029930_JB18077,original_T,CD8 T Cells,524,961.5,2615.0,3.267193261826762,0.023571713943268,35.3141165,0.49969637696421004,0.08015267175572519,0.24045801526717558,0.31297709923664124,0.29389312977099236
child,GSM4029930_JB18077,other,B Cells,943,903.0,2734.0,3.279190928593319,0.0191505033145101,43.713997,0.9093327295509332,0.9766702014846236,0.003181336161187699,0.0,0.7232237539766702
child,GSM4029930_JB18077,other,Classical Monocytes,249,1137.0,3199.0,5.442942942942943,0.0134470318137094,27.76841,0.9118975984709112,0.9959839357429718,0.008032128514056224,0.004016064257028112,0.7108433734939759
child,GSM4029930_JB18077,other,IFN-stimulated T Cells,6,1089.5,4091.5,1.8354494975643325,0.048864344478521754,50.0841225,0.9697664572015674,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334
child,GSM4029930_JB18077,other,NK Cells,238,1004.5,2292.0,3.614998769416341,0.0102252502147655,25.0764895,0.9985314493426246,0.08823529411764706,0.02100840336134454,0.0,0.7983193277310925
child,GSM4029930_JB18077,other,Non-classical Monocytes,118,1807.5,6318.0,4.3295034616784385,0.0526103608143519,27.248374,0.9659825313906235,1.0,0.00847457627118644,0.0,0.8135593220338984
child,GSM4029930_JB18077,other,Plasma Cells,26,2615.5,12946.0,3.011636956350392,0.1199135758012243,34.2403875,0.628133047001568,0.8076923076923077,0.11538461538461539,0.0,0.34615384615384615
child,GSM4029930_JB18077,other,Platelets,18,1038.5,3503.0,1.7591510512228536,0.044146714668617096,41.120098,0.7824257833061388,0.9444444444444444,0.05555555555555555,0.4444444444444444,0.4444444444444444
child,GSM4029930_JB18077,other,RBCs,12,288.5,4734.5,0.19243877561364103,0.0662727636890272,11.999413,0.2826256211159145,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666
child,GSM4029930_JB18077,other,cDCs,41,2346.0,10144.0,3.326926900391013,0.0881597717546362,35.927113,0.6940296196002778,1.0,0.0,0.0,0.34146341463414637
child,GSM4029930_JB18077,other,pDCs,15,1687.0,5258.0,2.374031007751938,0.1429755491089929,37.337353,0.9803799468375448,0.3333333333333333,0.0,0.0,0.8666666666666667
child,GSM4029930_JB18077,restored,CD4 T Cells,2082,1026.0,3652.0,1.9052474421481245,0.0850945494994438,49.696062999999995,0.9752977150137891,0.10854947166186359,0.011047070124879923,1.0,0.8952929875120077
child,GSM4029930_JB18077,restored,CD8 T Cells,1280,1123.0,4334.5,2.5236454949109697,0.0767640217110364,50.889339500000006,0.9732463474278623,0.13125,0.59140625,1.0,0.8921875
child,GSM4029931_JB18078,excluded_unrestored,Ribosomal/Low-quality,1109,992.0,3255.0,2.127659574468085,0.0678871090770404,47.379993,0.930510859296346,0.1460775473399459,0.20108205590622183,0.0,0.648331830477908
child,GSM4029931_JB18078,original_T,CD4 T Cells,626,1223.5,4235.0,1.9522292870045732,0.090795631825273,45.420992,0.7449388059592256,0.20926517571884984,0.03194888178913738,0.5990415335463258,0.4440894568690096
child,GSM4029931_JB18078,original_T,CD8 T Cells,298,1040.0,2875.5,3.120434468995829,0.032367994371944195,35.360359,0.5203418405734117,0.11073825503355705,0.21140939597315436,0.21140939597315436,0.26174496644295303
child,GSM4029931_JB18078,other,B Cells,806,916.5,2907.5,2.825625678906633,0.0187891440501043,44.666035,0.8981022581525828,0.9689826302729528,0.00620347394540943,0.0024813895781637717,0.6786600496277916
child,GSM4029931_JB18078,other,Classical Monocytes,298,876.5,2144.0,4.845603813559322,0.0114119489818751,26.777537000000002,0.9306695498336045,1.0,0.0,0.0,0.7248322147651006
child,GSM4029931_JB18078,other,IFN-stimulated T Cells,15,1123.0,3934.0,1.811009503317196,0.0656063618290258,45.454544,0.7114641197990371,0.2,0.3333333333333333,0.6666666666666666,0.4666666666666667
child,GSM4029931_JB18078,other,NK Cells,427,1050.0,2468.0,2.647783251231527,0.0096753386368522,24.307035,0.9929768634572644,0.12412177985948478,0.02107728337236534,0.00468384074941452,0.747072599531616
child,GSM4029931_JB18078,other,Non-classical Monocytes,213,1652.0,5432.0,2.874063751959589,0.013296011196641,26.078972,0.9920299241902408,0.9953051643192489,0.004694835680751174,0.0,0.92018779342723
child,GSM4029931_JB18078,other,Plasma Cells,17,2597.0,11064.0,2.463005263680604,0.087378640776699,31.913769,0.8467446175354072,0.9411764705882353,0.058823529411764705,0.0,0.5882352941176471
child,GSM4029931_JB18078,other,Platelets,32,1052.5,3160.0,2.968981913522642,0.03438724442929815,25.285439,0.783655619063594,1.0,0.03125,0.15625,0.5
child,GSM4029931_JB18078,other,RBCs,22,305.5,4966.0,0.1527258307776127,0.07033385045960791,13.579912499999999,0.24744373316195117,0.13636363636363635,0.09090909090909091,0.22727272727272727,0.09090909090909091
child,GSM4029931_JB18078,other,cDCs,69,2300.0,10142.0,2.4488426702448844,0.081081081081081,35.722,0.6703487459014192,1.0,0.043478260869565216,0.0,0.3188405797101449
child,GSM4029931_JB18078,other,pDCs,35,1662.0,5589.0,1.5505196796728575,0.081081081081081,37.17131,0.9554490797219896,0.5428571428571428,0.02857142857142857,0.0,0.8571428571428571
child,GSM4029931_JB18078,restored,CD4 T Cells,1511,1038.0,3687.0,1.727914334387929,0.090795631825273,49.756794,0.9760923648253572,0.17008603573792191,0.01588352084712111,1.0,0.9033752481800132
child,GSM4029931_JB18078,restored,CD8 T Cells,1547,1128.0,4219.0,2.186548574591752,0.087378640776699,50.074707,0.980683583217294,0.1965093729799612,0.6315449256625727,1.0,0.9133807369101486
child,GSM4029932_JB18079,excluded_unrestored,Ribosomal/Low-quality,1362,832.5,2927.5,1.9891934790441947,0.065340909090909,50.2256755,0.9175717912070016,0.13656387665198239,0.12701908957415564,0.0,0.6284875183553598
child,GSM4029932_JB18079,original_T,CD4 T Cells,887,981.0,3562.0,2.1148708815672306,0.0799347471451876,46.87875,0.7230570035708452,0.18489289740698986,0.020293122886133032,0.5727170236753101,0.4036076662908681
child,GSM4029932_JB18079,original_T,CD8 T Cells,263,901.0,2350.0,3.2200357781753133,0.0465071770334928,29.442692,0.8907320818341367,0.13307984790874525,0.24714828897338403,0.20912547528517111,0.596958174904943
child,GSM4029932_JB18079,other,B Cells,607,758.0,2376.0,3.124151045911437,0.0143606108958285,44.414658,0.903457857241628,0.9472817133443163,0.0,0.0,0.6836902800658978
child,GSM4029932_JB18079,other,Classical Monocytes,536,1102.5,3321.0,4.282550781503815,0.0124753775443204,27.737362,0.9733079716441508,0.9981343283582089,0.005597014925373134,0.005597014925373134,0.8600746268656716
child,GSM4029932_JB18079,other,IFN-stimulated T Cells,1,1057.0,4381.0,1.7119379137183293,0.1465629053177691,53.70201,0.7518696481669619,1.0,0.0,1.0,0.0
child,GSM4029932_JB18079,other,NK Cells,526,914.5,2114.5,3.3574902219146754,0.0186428038777032,23.367857,0.9988543830570376,0.09695817490494296,0.0038022813688212928,0.0,0.8897338403041825
child,GSM4029932_JB18079,other,Non-classical Monocytes,306,1592.0,5284.5,3.7691155831047904,0.0124753775443204,24.366236,0.9910022129409499,0.9934640522875817,0.0,0.0,0.8954248366013072
child,GSM4029932_JB18079,other,Plasma Cells,24,2445.0,11320.5,3.630001160941134,0.1056904787118421,32.9590245,0.7748488365407808,0.875,0.0,0.0,0.4583333333333333
child,GSM4029932_JB18079,other,Platelets,12,723.5,1645.5,3.1783723250787403,0.06642317653916366,11.522879,0.40095671852762416,1.0,0.0,0.0,0.3333333333333333
child,GSM4029932_JB18079,other,RBCs,1,1822.0,7899.0,2.3167489555639955,0.1077966101694915,53.64264,0.18633947733475,1.0,0.0,0.0,0.0
child,GSM4029932_JB18079,other,cDCs,60,2069.5,8908.5,2.9137518003915446,0.09410447801717844,34.7329125,0.7163405589296685,1.0,0.016666666666666666,0.0,0.4166666666666667
child,GSM4029932_JB18079,other,pDCs,14,1619.5,5312.5,2.098199086904586,0.15790560754808464,38.0248775,0.9414946790323251,0.21428571428571427,0.0,0.0,0.7857142857142857
child,GSM4029932_JB18079,restored,CD4 T Cells,1816,868.0,3223.0,1.6687040989771251,0.0772088087025736,51.7727035,0.9704021242131606,0.15143171806167402,0.003303964757709251,1.0,0.8810572687224669
child,GSM4029932_JB18079,restored,CD8 T Cells,1065,977.0,3873.0,2.043976463301332,0.0675054439874183,52.314816,0.9820809465344112,0.18779342723004694,0.5558685446009389,1.0,0.8798122065727699
child,GSM4029933_JB18080,excluded_unrestored,Ribosomal/Low-quality,655,944.0,2879.0,2.047146401985112,0.0734194425560842,43.275185,0.927080196923752,0.3755725190839695,0.10381679389312977,0.0,0.6427480916030535
child,GSM4029933_JB18080,original_T,CD4 T Cells,542,1190.5,3738.5,1.8614576814768458,0.0843012364181341,39.9764155,0.7748899022047153,0.5701107011070111,0.012915129151291513,0.6309963099630996,0.4797047970479705
child,GSM4029933_JB18080,original_T,CD8 T Cells,233,1174.0,3002.0,2.893380895759017,0.0446207238472979,26.165462,0.6561150302243568,0.44206008583690987,0.2875536480686695,0.2703862660944206,0.3133047210300429
child,GSM4029933_JB18080,other,B Cells,246,1077.5,3168.0,3.0711696896614322,0.0133057362507392,37.898818500000004,0.8699845212232031,0.991869918699187,0.0,0.0,0.5894308943089431
child,GSM4029933_JB18080,other,Classical Monocytes,454,1102.5,2870.5,5.484222761676561,0.016642891107941,18.532308,0.9799315327516325,1.0,0.006607929515418502,0.0,0.8634361233480177
child,GSM4029933_JB18080,other,IFN-stimulated T Cells,75,1162.0,3813.0,1.7138302112395376,0.059169855755078,43.218227,0.9267928561760076,0.52,0.16,0.8666666666666667,0.7733333333333333
child,GSM4029933_JB18080,other,NK Cells,248,1291.5,3064.0,2.629482081106663,0.0159375,20.0503795,0.997567085115129,0.4838709677419355,0.008064516129032258,0.008064516129032258,0.8225806451612904
child,GSM4029933_JB18080,other,Non-classical Monocytes,120,1578.0,4976.5,3.6674932787819694,0.0286438550900621,18.9129,0.9659959645676227,1.0,0.0,0.0,0.9166666666666666
child,GSM4029933_JB18080,other,Plasma Cells,9,2646.0,9928.0,2.817192095351117,0.1210629921259842,44.24581,0.0779051129380739,0.8888888888888888,0.1111111111111111,0.0,0.0
child,GSM4029933_JB18080,other,Platelets,12,1045.0,2467.0,4.751194529374805,0.0486967918920978,13.5276125,0.748533567187928,1.0,0.0,0.0,0.5
